#,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
1943,65897,MO,Springfield,37.199852517588006,-93.28054929104356,MW,False,181.31722964982796,T2,True,False,False,False,,19.3,315.605,,False,False,False,False,True,,100.0,45.0,False,False,False,False,False,False,False,303375.0,S,65.69435637285986,literacy_rate;income_bucket;internet_penetration_state
1944,15750,PA,Black Lick,40.483824094238976,-79.18256507440438,NE,False,195.8734496161973,T3,True,False,False,False,,59.6,315.605,,False,False,False,False,False,88.66666666666667,88.66666666666667,76.5,False,False,False,False,False,False,False,83042.0,VS,134.45945945945945,literacy_rate;income_bucket
1945,16910,PA,Alba,41.70477145964521,-76.83123669342375,NE,False,159.25152773343444,T3,True,False,False,False,,43.0,315.605,L,False,False,False,False,False,88.46153846153845,80.76923076923077,76.65384615384615,False,False,False,False,False,False,False,59858.0,VS,137.03703703703704,literacy_rate
1946,46959,,,40.612720976812405,-86.11244510075632,UNKNOWN,False,,T3,True,False,False,False,12.38390092879257,40.8,315.605,M,False,False,False,False,False,78.57142857142857,89.56043956043956,80.27472527472527,False,False,False,False,False,False,False,35712.0,VS,111.91709844559584,state_original;major_city;region;distance_to_state_capital
1947,14549,NY,Perry,42.6966710546435,-78.0221166880891,NE,False,348.7452378051104,T3,False,False,False,False,13.312693498452012,64.9,315.605,,False,False,False,False,False,100.0,86.25,70.1875,False,False,False,False,False,False,False,39753.0,VS,47.40484429065744,income_bucket
1948,84626,UT,Elberta,39.933592722264535,-111.98544286908368,W,False,92.3287883449912,T3,True,False,False,False,33.1858407079646,27.6,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,12586.0,VS,96.03960396039604,income_bucket
1949,90831,CA,Long Beach,33.7682371339092,-118.20054707939514,W,True,611.3343757438307,T1,True,False,False,False,,-666666666.0,315.605,,True,True,False,True,False,,,10.0,False,True,False,False,False,False,True,9808667.0,VL,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1950,97817,OR,Greenhorn,44.65549704301508,-118.6081950585971,W,False,350.7051013637339,T3,False,False,False,False,,61.3,315.605,,False,False,False,False,False,50.0,100.0,55.0,False,False,False,False,False,False,False,7209.0,VS,333.33333333333337,literacy_rate;income_bucket
1951,956,,Bayamón,18.32120286172909,-66.1718403580306,UNKNOWN,False,,T3,True,False,False,False,22.988135285941624,43.7,315.605,L,False,False,False,False,False,82.58645613254754,85.94091700952593,76.1139034063531,False,False,False,False,False,False,False,18711.0,VS,91.72029418524475,state_original;region;distance_to_state_capital
1952,90747,CA,Carson,33.863720139739044,-118.25142318889073,W,True,599.7534864003375,T1,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,9808667.0,VL,120.0,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1953,97258,OR,Portland,45.51331666666667,-122.67520266666664,W,False,69.40739713369948,T2,True,False,False,False,,-666666666.0,315.605,,True,True,True,True,True,,,10.0,True,True,True,True,True,True,False,801477.0,M,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1954,30272,GA,South Fulton,33.62313309524767,-84.5017528316306,S,False,17.51154563147799,T1,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,1076561.0,L,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1955,96759,,,21.46022989481099,-158.05991233125346,UNKNOWN,True,,T1,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,1001146.0,L,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1956,72311,AR,Aubrey,34.72071532932797,-90.896884802341,S,False,127.2991195021631,T3,False,False,False,False,,34.3,315.605,M,False,False,False,False,False,81.81818181818183,84.84848484848484,69.92424242424242,False,False,False,False,False,False,False,8359.0,VS,60.0,literacy_rate
1957,97476,,,42.84074827703382,-124.43808157591693,UNKNOWN,True,,T3,True,False,False,False,21.487603305785125,56.7,315.605,L,False,False,False,False,False,100.0,100.0,88.0,False,False,False,False,False,False,True,23381.0,VS,97.6608187134503,state_original;major_city;region;distance_to_state_capital
1958,16940,,,41.97752002939571,-77.23373815633708,UNKNOWN,False,,T3,False,False,False,False,,51.1,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,40945.0,VS,58.333333333333336,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1959,17076,,,40.62083864975577,-77.30758160586512,UNKNOWN,False,,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,23379.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
1960,97842,,,45.57223343038911,-116.8238384332648,UNKNOWN,False,,T3,True,False,False,False,17.24137931034483,62.7,315.605,,False,False,False,False,False,100.0,63.52941176470588,72.23529411764706,False,False,False,False,False,False,False,4744.0,VS,152.17391304347828,state_original;major_city;region;distance_to_state_capital;income_bucket
1961,71438,,,31.100926353673252,-92.8751082394378,UNKNOWN,False,,T3,True,False,False,False,7.530864197530865,52.4,315.605,M,False,False,False,False,False,83.82022471910112,98.20224719101124,85.39887640449439,False,False,False,False,False,False,False,47117.0,VS,95.0909090909091,state_original;major_city;region;distance_to_state_capital
1962,89026,,,35.74921634376182,-115.2847549144748,UNKNOWN,False,,T1,True,False,False,False,,35.7,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,2329548.0,L,130.95238095238096,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1963,72099,AR,Jacksonville,34.901037831212655,-92.15195389652376,S,False,21.287332446485244,T2,True,False,False,False,28.57142857142857,20.8,315.605,,True,True,False,True,True,,,10.0,False,False,False,False,False,True,False,399818.0,S,482.40740740740745,income_bucket;internet_penetration_state;smartphone_penetration_state
1964,85325,AZ,Brenda,33.98327963657475,-113.84323226526142,W,False,174.10995805963137,T3,True,False,False,False,,75.0,315.605,L,False,False,False,False,False,81.43525741029642,88.76755070202809,76.6427457098284,False,False,False,False,False,False,False,16664.0,VS,131.79190751445086,literacy_rate
1965,81649,CO,Copper Mountain,39.46432715505071,-106.3195375790813,W,False,117.91130783183004,T3,True,False,False,False,55.72519083969466,46.0,315.605,,False,False,False,False,False,89.72602739726028,100.0,80.89041095890411,False,False,False,False,False,False,False,7380.0,VS,141.25874125874125,income_bucket
1966,81653,,,40.9144027150971,-107.22420460733323,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,25084.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1967,41566,,,37.4083507533449,-82.1921970301147,UNKNOWN,False,,T3,False,False,False,False,6.172839506172839,60.6,315.605,,False,False,False,False,False,87.1559633027523,59.63302752293578,55.73394495412845,False,False,False,False,False,False,False,56727.0,VS,75.0,state_original;major_city;region;distance_to_state_capital;income_bucket
1968,88051,,,33.01470870429049,-108.94299014428827,UNKNOWN,False,,T3,True,False,False,False,,28.2,315.605,,False,False,False,False,False,63.63636363636363,88.31168831168831,66.36363636363636,False,False,False,False,False,False,False,4041.0,VS,230.2752293577982,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1969,29685,,,34.982969476232704,-82.84726964647733,UNKNOWN,False,,T3,True,False,False,False,23.705552089831567,57.8,315.605,H,False,False,False,False,False,96.72897196261682,94.27570093457943,93.68808411214954,False,False,False,False,False,False,False,80469.0,VS,122.17194570135749,state_original;major_city;region;distance_to_state_capital
1970,43433,,,41.50463215174168,-82.88033484160525,UNKNOWN,True,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,39994.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1971,4622,,,44.75554463721573,-67.95144310544879,UNKNOWN,True,,T3,False,False,False,False,12.982456140350877,57.3,315.605,L,False,False,False,False,False,81.38613861386138,74.25742574257426,61.54455445544554,False,False,False,False,False,False,True,56460.0,VS,101.92307692307692,state_original;major_city;region;distance_to_state_capital
1972,20712,DC,Washington,38.94305892937277,-76.96516444795577,S,False,,T2,True,True,False,False,19.128400116993276,39.3,315.605,M,True,True,True,False,True,93.65875912408758,92.92883211678831,87.48859489051094,True,False,True,False,True,True,False,959754.0,M,93.23095574863608,distance_to_state_capital
1973,48710,,,43.556489863317445,-83.98780506954007,UNKNOWN,True,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,103008.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1974,85902,AZ,North Fork,34.11508566126276,-110.16232822740533,W,False,191.59632329981352,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,53795.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1975,55763,,,47.33126925835057,-92.22261972520116,UNKNOWN,True,,T3,True,False,False,False,15.85081585081585,53.9,315.605,M,False,False,False,False,False,79.9163179916318,82.00836820083683,78.1694560669456,False,False,False,False,False,False,True,200123.0,VS,105.3941908713693,state_original;major_city;region;distance_to_state_capital
1976,65590,,,37.61686852564257,-92.95008242979108,UNKNOWN,False,,T3,True,False,False,False,6.588072122052704,38.5,315.605,M,False,False,False,False,False,90.51186017478152,92.13483146067416,85.95193508114856,False,False,False,False,False,False,False,17551.0,VS,125.0,state_original;major_city;region;distance_to_state_capital
1977,99558,AK,Anvik,62.654111094041056,-160.21395864772478,W,False,1481.986624522394,T3,False,False,False,False,,34.5,315.605,M,False,False,False,False,False,76.66666666666667,90.0,69.66666666666667,False,False,False,False,False,False,False,5195.0,VS,107.89473684210526,literacy_rate
1978,70076,LA,Wallace,30.04944242569701,-90.63679337355735,S,True,69.22959285345968,T3,True,False,False,False,,50.5,315.605,,False,False,False,False,False,48.64864864864865,48.64864864864865,46.48648648648649,False,False,False,False,False,False,True,19528.0,VS,170.27027027027026,literacy_rate;income_bucket
1979,95983,CA,Taylorsville,40.058261245089234,-120.7389648388278,W,False,176.58705887489404,T3,False,False,False,False,,45.2,315.605,M,False,False,False,False,False,89.07103825136612,90.7103825136612,74.87704918032787,False,False,False,False,False,False,False,19423.0,VS,76.60818713450293,literacy_rate
1980,68461,NE,Walton,40.76682339136425,-96.51418931352605,MW,False,16.69265218449932,T3,True,False,False,False,52.38095238095239,38.5,315.605,,False,False,False,False,False,95.05494505494504,95.05494505494504,81.29120879120879,False,False,False,False,False,False,False,16241.0,VS,144.1747572815534,income_bucket
1981,83013,,,43.95665628747864,-110.451914721476,UNKNOWN,False,,T3,True,False,False,False,52.98126064735945,33.5,315.605,H,False,False,False,False,False,80.1762114537445,100.0,89.0704845814978,False,False,False,False,False,False,False,39533.0,VS,112.54019292604502,state_original;major_city;region;distance_to_state_capital
1982,28167,,,35.506201127481404,-81.95986283373416,UNKNOWN,False,,T3,True,False,False,False,10.226576852418862,52.4,315.605,M,False,False,False,False,False,88.85316184351554,81.77920685959272,81.66398713826366,False,False,False,False,False,False,False,64930.0,VS,109.77653631284916,state_original;major_city;region;distance_to_state_capital
1983,37880,,,35.70119730271937,-84.66453320155348,UNKNOWN,False,,T3,True,False,False,False,16.18946624248851,53.6,315.605,M,False,False,False,False,False,77.9385171790235,79.92766726943941,76.6500904159132,False,False,False,False,False,False,False,33992.0,VS,84.94347379239466,state_original;major_city;region;distance_to_state_capital
1984,57585,SD,Okreek,43.55507514766828,-100.39752255552364,MW,False,90.50310598282586,T3,False,False,False,False,14.736842105263156,54.3,315.605,,False,False,False,False,False,64.28571428571429,55.71428571428572,45.21428571428572,False,False,False,False,False,False,False,9244.0,VS,93.22033898305084,income_bucket
1985,57748,SD,Bridger,44.58484390440119,-102.01082474046702,MW,False,133.87392982500404,T3,True,False,False,False,14.146341463414632,28.4,315.605,,False,False,False,False,False,77.66990291262135,59.22330097087378,61.79611650485437,False,False,False,False,False,False,False,113512.0,VS,101.63934426229508,income_bucket
1986,4918,,,44.55027319546029,-69.86650947093158,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,126808.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1987,47870,,,39.37015181376062,-87.47352044930989,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,106109.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1988,99754,AK,Koyukuk,64.90081051250876,-157.69464858436092,W,False,1420.792265560857,T3,False,False,False,False,37.5,47.3,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,5195.0,VS,81.25,income_bucket
1989,52344,,,42.29201469951898,-91.68327293818372,UNKNOWN,False,,T3,True,False,False,False,,48.2,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,230004.0,VS,76.31578947368422,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
