"pincode","state_original","major_city","latitude","longitude","region","coastal_city","distance_to_state_capital","city_tier","is_metro_city","is_smart_city","is_state_capital","is_union_territory_capital","literacy_rate","median_age_estimate","consumer_price_index","income_bucket","has_airport","has_international_airport","has_metro_rail","has_seaport","major_railway_station","internet_penetration_state","smartphone_penetration_state","digital_payment_index","is_it_hub","is_manufacturing_hub","is_financial_center","is_textile_hub","is_education_hub","is_tourist_city","is_coastal","district_population_numeric","district_population","sex_ratio"
"502372","TS","SIDDIPET","17.996933","78.831345","S","f","78.56","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"502301","TS","SIDDIPET","17.844156","78.857941","S","f","65.99","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"502375","TS","SIDDIPET","18.048188","78.98135","S","f","91.95","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"502279","TS","SIDDIPET","17.783025","78.734258","S","f","52.85","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"502311","TS","SIDDIPET","17.819569","78.720552","S","f","55.63","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"502107","TS","SIDDIPET","18.130051","78.80358","S","f","90.57","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"508101","TS","YADADRI BHUVANAGIRI","17.5508466","79.2438066","S","f","84.25","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508111","TS","YADADRI BHUVANAGIRI","17.4151749","79.1474049","S","f","71.98","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508126","TS","YADADRI BHUVANAGIRI","17.5800466","78.6977383","S","f","32.84","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508277","TS","YADADRI BHUVANAGIRI","17.490417","79.2421257","S","f","82.83","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508284","TS","YADADRI BHUVANAGIRI","17.3454","78.8241","S","f","37.78","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508105","TS","YADADRI BHUVANAGIRI","17.7282799","78.9478583","S","f","63.77","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508113","TS","YADADRI BHUVANAGIRI","17.3301261","79.1742867","S","f","74.95","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508285","TS","YADADRI BHUVANAGIRI","17.4439696","78.9975157","S","f","56.42","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508112","TS","YADADRI BHUVANAGIRI","17.4125","79.1254","S","f","69.64","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508286","TS","YADADRI BHUVANAGIRI","17.4859416","79.00811","S","f","58.29","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508115","TS","YADADRI BHUVANAGIRI","17.658295","78.8852783","S","f","53.82","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","720097","S","993.0"
"508255","TS","NALGONDA","16.9818772","79.0603689","S","f","76.77","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508250","TS","NALGONDA","16.837653","78.8540333","S","f","72.82","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508114","TS","NALGONDA","17.1848461","79.0457975","S","f","64.87","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508248","TS","NALGONDA","16.7328208","78.780292","S","f","79.16","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508257","TS","NALGONDA","16.7884183","79.152958","S","f","97.96","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508377","TS","NALGONDA","16.7662","79.3691","S","f","117.44","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508202","TS","NALGONDA","16.6086","79.3043","S","f","123.4","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508243","TS","NALGONDA","16.7807234","78.9483906","S","f","83.82","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508245","TS","NALGONDA","16.9514195","78.9290061","S","f","68.18","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508244","TS","NALGONDA","17.1251","79.2151","S","f","84.05","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508373","TS","NALGONDA","16.8497817","78.9925533","S","f","80.99","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508253","TS","NALGONDA","17.0736866","78.9191783","S","f","58.62","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508254","TS","NALGONDA","17.2165501","79.2095358","S","f","80.59","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508266","TS","NALGONDA","16.7638456","79.2395493","S","f","106.7","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508002","TS","NALGONDA","17.0543767","79.2722266","S","f","92.58","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508004","TS","NALGONDA","17.03512","79.16512","S","f","83.2","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"508256","TS","NALGONDA","16.8396721","79.1444235","S","f","93.52","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3488809","VL","982.53"
"503217","TS","NIZAMABAD","18.8959577","78.3240651","S","f","169.27","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503307","TS","NIZAMABAD","18.64089","78.4568549","S","f","140.21","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503164","TS","NIZAMABAD","18.5454757","78.2419318","S","f","131.82","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503110","TS","KAMAREDDY","18.171855","78.25187","S","f","91.03","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503308","TS","NIZAMABAD","18.835245","78.510708","S","f","161.87","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503218","TS","NIZAMABAD","18.886535","78.348665","S","f","168.01","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503213","TS","NIZAMABAD","18.7689038","78.1246102","S","f","158.7","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503225","TS","NIZAMABAD","18.8574574","78.4701583","S","f","164.29","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503212","TS","NIZAMABAD","18.9059523","78.1916747","S","f","172.21","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503311","TS","NIZAMABAD","18.8160983","78.391235","S","f","159.9","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503223","TS","NIZAMABAD","18.7953016","78.2856416","S","f","158.58","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503187","TS","KAMAREDDY","18.4349533","78.0040037","S","f","127.25","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503125","TS","KAMAREDDY","18.2282236","78.499534","S","f","94.37","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503306","TS","KAMAREDDY","18.3708516","77.7408783","S","f","134.51","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503114","TS","KAMAREDDY","18.4622577","78.0845801","S","f","127.06","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503102","TS","KAMAREDDY","18.2171051","78.405877","S","f","93.33","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503112","TS","KAMAREDDY","18.32475","78.3361667","S","f","106.0","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503124","TS","KAMAREDDY","18.2422413","78.1315609","S","f","102.35","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503309","TS","KAMAREDDY","18.5170016","77.7086999","S","f","149.9","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503108","TS","KAMAREDDY","18.1138237","78.1712936","S","f","87.51","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503310","TS","KAMAREDDY","18.2053774","77.803566","S","f","115.77","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503144","TS","KAMAREDDY","18.4317553","78.4053163","S","f","117.15","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503122","TS","KAMAREDDY","18.2103559","78.0099446","S","f","104.39","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503120","TS","KAMAREDDY","18.2792248","78.2341277","S","f","103.06","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503235","AP","Parvathipuram Manyam","83.37","18.6575","S","t","7834.65","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","2551335","L","1040.02"
"503321","TS","KAMAREDDY","18.4646473","77.8019238","S","f","139.79","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2764865","L","998.0"
"503185","TS","NIZAMABAD","18.6508813","77.8334859","S","f","156.53","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503230","TS","NIZAMABAD","18.647018","78.133392","S","f","145.31","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503202","TS","NIZAMABAD","18.6937116","78.052145","S","f","152.61","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503246","TS","NIZAMABAD","18.8111298","78.0629922","S","f","164.85","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503207","TS","NIZAMABAD","18.5209603","77.7803527","S","f","146.35","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503206","TS","NIZAMABAD","18.5731755","77.9302612","S","f","144.43","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503186","TS","NIZAMABAD","18.701213","78.043052","S","f","153.69","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503201","TS","NIZAMABAD","18.5407388","77.9194592","S","f","141.6","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"505497","TS","HANUMAKONDA","18.1436333","79.378035","S","f","128.28","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"505186","TS","KARIMNAGAR","18.494","79.22","S","f","147.1","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505122","TS","KARIMNAGAR","18.291575","79.502995","S","f","149.1","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"505153","TS","PEDDAPALLI","18.48712164","79.52599145","S","f","166.24","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505102","TS","HANUMAKONDA","18.1587866","79.541165","S","f","142.7","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"505129","TS","KARIMNAGAR","18.2774803","79.4473105","S","f","143.74","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505490","TS","KARIMNAGAR","18.2410431","79.3681596","S","f","134.94","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505162","TS","PEDDAPALLI","18.551682","79.4037517","S","f","163.49","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505470","TS","KARIMNAGAR","18.3055183","79.3628883","S","f","139.72","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505471","TS","HANUMAKONDA","18.0390483","79.3158533","S","f","115.75","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"505505","TS","KARIMNAGAR","18.4148583","79.3524933","S","f","148.19","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505152","TS","PEDDAPALLI","18.4540369","79.4475796","S","f","157.99","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505474","TS","KARIMNAGAR","18.3039167","79.2909722","S","f","134.56","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505475","TS","KARIMNAGAR","18.36509","79.5383633","S","f","157.42","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505502","TS","KARIMNAGAR","18.3543333","79.4180278","S","f","147.66","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3776269","VL","1007.8"
"505187","TS","PEDDAPALLI","18.72436","79.3760166","S","f","177.54","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505212","TS","PEDDAPALLI","18.6413889","79.5469444","S","f","180.67","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
